epoch,total_loss,mse_b,mse_f
0,2315.709716796875,0.06149337440729141,2315.648193359375
1,2322.605224609375,0.005833243485540152,2322.599365234375
2,2329.6064453125,0.04408995062112808,2329.562255859375
3,2336.57177734375,0.036287132650613785,2336.535400390625
4,2343.53564453125,0.013873115181922913,2343.521728515625
5,2350.52880859375,0.006166261620819569,2350.522705078125
6,2357.5546875,0.01640249602496624,2357.538330078125
7,2364.59765625,0.02964867278933525,2364.568115234375
8,2371.643310546875,0.03241155669093132,2371.61083984375
9,2378.690673828125,0.024475691840052605,2378.666259765625
10,2385.746337890625,0.012823093682527542,2385.7333984375
11,2392.81689453125,0.004288958385586739,2392.8125
12,2399.905029296875,0.0023877681232988834,2399.902587890625
13,2407.009521484375,0.006704631261527538,2407.0029296875
14,2414.12646484375,0.01391464751213789,2414.112548828125
15,2421.2509765625,0.019980646669864655,2421.23095703125
16,2428.3798828125,0.022334516048431396,2428.357666015625
17,2435.51220703125,0.020695611834526062,2435.491455078125
18,2442.648193359375,0.01652129366993904,2442.631591796875
19,2449.7890625,0.011974526569247246,2449.777099609375
20,2456.93603515625,0.009031134657561779,2456.927001953125
21,2464.088134765625,0.008910992182791233,2464.079345703125
22,2471.2451171875,0.011848260648548603,2471.233154296875
23,2478.404296875,0.01718270778656006,2478.38720703125
24,2485.563232421875,0.02371847815811634,2485.53955078125
25,2492.718505859375,0.03020448610186577,2492.688232421875
26,2499.867919921875,0.035736411809921265,2499.832275390625
27,2507.00927734375,0.039949316531419754,2506.96923828125
28,2514.140625,0.04300175607204437,2514.09765625
29,2521.260986328125,0.0454360693693161,2521.215576171875
30,2528.36962890625,0.048002712428569794,2528.321533203125
31,2535.46484375,0.05150080472230911,2535.413330078125
32,2542.545654296875,0.05665440112352371,2542.489013671875
33,2549.61083984375,0.0640266016125679,2549.546875
34,2556.658935546875,0.07397482544183731,2556.5849609375
35,2563.68798828125,0.08664742857217789,2563.601318359375
36,2570.696533203125,0.10201174765825272,2570.594482421875
37,2577.68310546875,0.11990343034267426,2577.563232421875
38,2584.646728515625,0.1400882750749588,2584.506591796875
39,2591.586181640625,0.16231952607631683,2591.423828125
40,2598.501953125,0.18637540936470032,2598.315673828125
41,2605.39501953125,0.21207916736602783,2605.182861328125
42,2612.2666015625,0.23930589854717255,2612.02734375
43,2619.120361328125,0.26797938346862793,2618.852294921875
44,2625.960205078125,0.29806339740753174,2625.662109375
45,2632.792236328125,0.3295595049858093,2632.462646484375
46,2639.62451171875,0.3625161051750183,2639.261962890625
47,2646.466552734375,0.3970452845096588,2646.069580078125
48,2653.3310546875,0.433351069688797,2652.897705078125
49,2660.23193359375,0.47177550196647644,2659.76025390625
50,2667.186767578125,0.512862503528595,2666.673828125
51,2674.2138671875,0.5574274659156799,2673.656494140625
52,2681.334228515625,0.6066216230392456,2680.7275390625
53,2688.56640625,0.6619898676872253,2687.904296875
54,2695.925537109375,0.725477933883667,2695.199951171875
55,2703.41748046875,0.7993345260620117,2702.6181640625
56,2711.034423828125,0.8858668208122253,2710.1484375
57,2718.750732421875,0.9870536923408508,2717.763671875
58,2726.529541015625,1.1041375398635864,2725.42529296875
59,2734.3232421875,1.2374192476272583,2733.0859375
60,2742.091064453125,1.3863776922225952,2740.70458984375
61,2749.798095703125,1.5500106811523438,2748.248046875
62,2757.424560546875,1.727187156677246,2755.697265625
63,2764.96337890625,1.916882038116455,2763.04638671875
64,2772.417724609375,2.1182761192321777,2770.299560546875
65,2779.801513671875,2.330728530883789,2777.470703125
66,2787.134765625,2.5536680221557617,2784.5810546875
67,2794.440185546875,2.7864317893981934,2791.65380859375
68,2801.744873046875,3.0280654430389404,2798.716796875
69,2809.0751953125,3.2770755290985107,2805.798095703125
70,2816.45556640625,3.5311357975006104,2812.92431640625
71,2823.907958984375,3.7867605686187744,2820.12109375
72,2831.448974609375,4.039065837860107,2827.409912109375
73,2839.086181640625,4.281707286834717,2834.804443359375
74,2846.82177734375,4.507120609283447,2842.314697265625
75,2854.648193359375,4.707131862640381,2849.941162109375
76,2862.551025390625,4.873838901519775,2857.67724609375
77,2870.5126953125,5.000577449798584,2865.51220703125
78,2878.51220703125,5.082706928253174,2873.429443359375
79,2886.530517578125,5.118069648742676,2881.412353515625
80,2894.55029296875,5.10710334777832,2889.443115234375
81,2902.559814453125,5.0526628494262695,2897.507080078125
82,2910.551025390625,4.959666728973389,2905.59130859375
83,2918.5205078125,4.8346476554870605,2913.685791015625
84,2926.46630859375,4.685288429260254,2921.781005859375
85,2934.394287109375,4.519972801208496,2929.874267578125
86,2942.3076171875,4.347381591796875,2937.960205078125
87,2950.21435546875,4.176144123077393,2946.038330078125
88,2958.12255859375,4.014525890350342,2954.108154296875
89,2966.041015625,3.8701529502868652,2962.1708984375
90,2973.9775390625,3.749748468399048,2970.227783203125
91,2981.93994140625,3.658872365951538,2978.281005859375
92,2989.934326171875,3.6016788482666016,2986.332763671875
93,2997.96728515625,3.580690383911133,2994.386474609375
94,3006.04052734375,3.596613883972168,3002.44384765625
95,3014.155517578125,3.6482388973236084,3010.50732421875
96,3022.312744140625,3.732454776763916,3018.580322265625
97,3030.5087890625,3.8444361686706543,3026.664306640625
98,3038.739990234375,3.9779891967773438,3034.761962890625
99,3047.00048828125,4.126047611236572,3042.87451171875
